customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,2.06,720,960,Harvest Kale Salad with Sirloin Steak
2,8.48,480,720,Mushroom & Spinach Ramen with Beef
3,7.26,960,1200,Pesto Shrimp Salad Lettuce Wraps|Creamy Lobster Pot Pie|Chicken Sausage Agnolotti in Brown Butter
4,3.73,960,1200,Creamy Chicken Pot Pie|Curried Chicken & Roasted Sweet Potato Jumble|Harvest Kale Salad with Chicken
5,7.5,0,1440,Low-Lift Romesco Chicken & Garlic Herb Orzo|Onion Crunch Chicken|Silky Sicilian Penne with Chicken Sausage
6,7.78,720,960,Organic Chicken & Creamy Lemon Zucchini Orzo|Shawarma Chicken & Turmeric Rice Bowls
7,3.76,480,720,Sweet Potato & Bacon Quesadillas|Argentinian Chicken|Ponzu-Glazed Trout & Broccoli Tempura|Shawarma Chicken & Turmeric Rice Bowls
8,5.22,960,1200,BBQ Flatbreads & Chicken Sausage|Pepita-Crusted Salmon|Sweet & Tangy Tempura Chicken Sandos|Sweet Potato & Steak Quesadillas|Lemon Herb Salmon & Couscous
9,9.79,0,1440,Lemon Herb Salmon & Couscous
10,9.69,720,960,Firehouse Cheeseburgers|Jalapeño Popper Grilled Cheese with Bacon Jam
