customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,2.78,960,1200,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
2,3.4,480,720,Figgy Balsamic Steak|Jalapeño Popper Grilled Cheese with Bacon Jam|Chicken with Cherry Pan Sauce
3,2.96,480,720,Smoky Chipotle Turkey Burrito Bowls|Figgy Balsamic Chicken
4,7.57,720,960,Creamy Chicken Pot Pie|Curried Chicken & Roasted Sweet Potato Jumble
5,7.5,960,1200,Low-Lift Romesco Chicken & Garlic Herb Orzo
6,7.78,0,1440,Organic Chicken & Creamy Lemon Zucchini Orzo|Shawarma Chicken & Turmeric Rice Bowls
7,3.76,720,960,Sweet Potato & Bacon Quesadillas|Argentinian Chicken|Ponzu-Glazed Trout & Broccoli Tempura
8,5.22,0,1440,BBQ Flatbreads & Chicken Sausage|Pepita-Crusted Salmon|Sweet & Tangy Tempura Chicken Sandos
9,9.79,0,1440,Lemon Herb Salmon & Couscous
10,9.69,0,1440,Firehouse Cheeseburgers
11,7.19,720,960,Figgy Balsamic Bavette Steak|Cheesy Buffalo Chicken & Mashed Potato Bake|Rainbow Trout Agnolotti|Harvest Kale Salad with Bacon
12,5.72,480,720,Onion Crunch Organic Chicken|Mushroom & Spinach Ramen with Chicken
13,8.88,960,1200,Shawarma Beef & Turmeric Rice Bowls
14,7.15,480,720,Pear & Walnut-Stuffed Chicken
15,5.29,960,1200,Cheesy Buffalo Chicken Flatbreads|Hainanese-Style Roasted Chicken & Rice
16,5.3,0,1440,Crispy Korean-Style BBQ Mushroom Sandwiches
17,8.0,0,1440,Figgy Balsamic Chicken
18,5.53,960,1200,Sweet Potato & Bacon Quesadillas
19,7.63,960,1200,Mexican-Spiced Chicken & Street Corn Rice Bowls|Zucchini & Turkey Pomodoro Penne Bake
20,2.61,960,1200,Sheet Pan Crunchy Organic Chicken|Pepita-Crusted Salmon
21,7.3,720,960,Smoky Mustard Chicken & Roasted Potatoes|Lemon Herb Organic Chicken & Couscous|Sweet Potato & Pepper Quesadillas|Shawarma Beef & Turmeric Rice Bowls|One-Pan French Onion & Steak Orzotto
22,6.83,720,960,Spicy Peruvian Bavette Steak|Sweet Soy Salmon & Chili Roasted Green Bean Bowls
23,6.43,480,720,Sweet Potato & Pepper Quesadillas|Air Fryer Cajun Chicken & Bacon Sandos
24,6.46,720,960,Seared Salmon & Tomato-Dill Relish|Chicken with Cherry Pan Sauce|Ponzu-Glazed Trout & Broccoli Tempura|Beef Flautas Supreme
25,3.73,480,720,Szechuan-Glazed Chicken & Jasmine Rice
