customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,2.46,0,1440,Hawaiian-Style Coconut Tempura Shrimp
2,4.58,480,720,Seared Salmon & Kale Salad with Mango|Sweet & Smoky Chicken
3,6.79,720,960,Cheesy Southwest Chicken & Kale Rice
4,9.2,480,720,Southwest Shrimp Tacos
5,7.44,0,1440,Mexican-Spiced Salmon & Street Corn Rice Bowls|Cheesy Bacon Jam-Stuffed Organic Chicken
6,7.44,960,1200,Prep & Bake Dijon Pecan Organic Chicken
7,5.73,960,1200,Coconut-Crusted Tilapia Sandwiches
8,9.31,480,720,Mexican-Spiced Chicken & Street Corn Rice Bowls
9,2.96,480,720,Crispy Parmesan Chicken & Bacon Linguine|Cheesy Bacon Jam-Stuffed Chicken
10,5.6,720,960,One-Pan Cantina Shrimp Fajitas
11,3.8,720,960,BBQ Pineapple & Bacon Flatbreads
12,8.05,720,960,Hainanese-Style Roasted Chicken & Rice
13,8.03,480,720,Firehouse Cheeseburgers|One-Pot Loaded Three-Bean Chicken Chili
14,7.1,0,1440,BBQ Pineapple & Chicken Flatbreads|Fig & Bacon Chicken Lettuce Wraps
15,5.59,720,960,Szechuan-Glazed Rib-Eye & Jasmine Rice|One-Pan Cantina Shrimp Fajitas|Harvest Kale Salad with Shrimp
16,3.49,480,720,Butternut Agnolotti in Brown Butter & Parmesan
17,5.5,720,960,"Warm Lentil, Carrot & Feta Salad"
18,8.07,480,720,Shawarma Turkey & Turmeric Rice Bowls
19,8.18,0,1440,Silky Sicilian Penne with Shrimp
20,9.13,0,1440,Zucchini Pomodoro Fusilli Bake
21,3.5,960,1200,Smashed Black Bean & Chicken Tostadas|Soy-Ginger Turkey Meatball Rice Bowls|Zesty Lemon-Parsley Trout
22,9.78,0,1440,Mexican-Spiced Steak & Street Corn Rice Bowls|Crispy Kickin' Cayenne Chicken Cutlets
23,5.59,720,960,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry"
24,2.68,0,1440,Smoky Chipotle Beef Burrito Bowls
25,8.01,0,1440,Cheesy Buffalo Chicken & Mashed Potato Bake
26,9.34,720,960,Spicy Peruvian Steak
27,5.54,960,1200,Silky Sicilian Penne & Sirloin Steak
28,5.06,720,960,Air Fryer Cajun Organic Chicken Sandos|Cheesy Southwest Chicken & Kale Rice|Argentinian Chicken
29,7.3,0,1440,Szechuan Pork Noodle Stir-Fry|Zesty Lemon-Parsley Trout
30,6.76,0,1440,Lemon Herb Organic Chicken & Couscous
31,6.03,960,1200,Zucchini & Beef Pomodoro Penne Bake
32,9.8,0,1440,Crispy Tofu Sesame Lo Mein
33,3.38,480,720,Prep & Bake Cheesy Tomato Ravioli|BBQ Cheddar Burgers with Chipotle Mayo
34,3.33,720,960,Figgy Balsamic Bavette Steak
35,3.54,0,1440,Butternut Agnolotti in Brown Butter & Parmesan|Air Fryer Cajun Chicken & Bacon Sandos|Baked Old Bay Scallop & Shrimp Gratins
36,9.99,480,720,Silky Sicilian Gluten-Free Fresh Fusilli|Silky Sicilian Penne & Sirloin Steak
37,9.17,0,1440,Butternut Agnolotti in Brown Butter & Parmesan
38,6.98,960,1200,One-Pan French Onion & Trout Orzotto
39,2.58,480,720,BBQ Pineapple & Chicken Flatbreads
40,3.4,480,720,Fig & Bacon Chicken Lettuce Wraps
41,7.05,480,720,Paprika Chicken with Sweet Potato Jumble|Air Fryer Swicy Cajun Chicken Sandwiches|Crispy Organic Chicken & Bacon Alfredo
42,5.99,720,960,Prep & Bake Dijon Pecan Organic Chicken|Chicken Sausage Agnolotti in Brown Butter
43,2.23,480,720,Steak with Mushroom Cream Sauce
44,2.03,0,1440,Cheesy Buffalo Chicken Flatbreads|Firecracker Meatballs|Fig & Bacon Chicken Lettuce Wraps
45,5.83,960,1200,Super-Quick Chicken Spring Rolls & Mediterranean Salad|Cheesy Bacon Jam-Stuffed Organic Chicken
46,7.98,0,1440,Coconut-Crusted Tilapia Sandwiches
47,5.51,960,1200,Seared Salmon & Tomato-Dill Relish
48,3.21,720,960,Shawarma Dark Meat Chicken & Turmeric Rice Bowls|Southwest Shrimp Tacos
49,9.87,720,960,Melty Double Red Pepper & Bacon Panini|Peachy Gochujang Pork Wraps
50,4.37,480,720,Steak & Edamame Stir-Fry|Cheesy Prosciutto Chicken Rollatini
51,6.16,0,1440,Shawarma-Spiced Chicken & Rice Bowls|One-Pan Cantina Shrimp Fajitas
52,9.86,0,1440,BBQ Pineapple & Bacon Flatbreads|Pan-Seared Sirloin Steak & Rosemary Potatoes
53,3.02,480,720,Rainbow Trout Agnolotti|Creamy Dill Organic Chicken|Cheesy Buffalo Chicken Flatbreads
54,8.99,720,960,Shrimp & Greek Salad Pita Pockets|Dijon Dill Chicken
55,8.57,0,1440,"Turkey, Sweet Potato & Pepper Quesadillas|Creamy Dill Ranch Steak"
56,9.19,720,960,Rainbow Trout Agnolotti
57,4.2,480,720,Shawarma Beef & Turmeric Rice Bowls
58,8.86,720,960,Super-Quick Chicken Spring Rolls & Mediterranean Salad
59,8.78,0,1440,Figgy Balsamic Pork|Crispy Kickin' Cayenne Chicken Cutlets
60,4.13,960,1200,Cheesy Bacon Jam-Stuffed Chicken
61,2.03,0,1440,Steak Salad & Tangy Red Pepper Vinaigrette
62,6.49,480,720,Sweet Soy Salmon & Chili Roasted Green Bean Bowls|Harvest Kale Salad with Chicken|BBQ Pineapple Flatbreads
63,7.1,0,1440,Creamy Chicken Pot Pie|Organic Chicken & Spinach Caprese Salad|Smoky Mustard Chicken & Roasted Potatoes
64,2.15,960,1200,Chicken & Edamame Stir-Fry
65,2.76,960,1200,Organic Chicken & Spinach Caprese Salad|Shawarma-Spiced Chicken & Farro Bowls
66,2.66,720,960,Pepita-Crusted Salmon|Steak Agnolotti in Brown Butter Sauce
67,3.82,720,960,Low-Lift Romesco Chicken & Garlic Herb Orzo
68,8.18,480,720,Mushroom & Spinach Ramen with Turkey
69,2.4,480,720,Onion Crunch Organic Chicken
70,8.56,480,720,Pan-Seared Sirloin Steak & Rosemary Potatoes
71,7.85,0,1440,Cheesy Southwest Chicken & Kale Rice
72,6.19,720,960,Lemon Herb Organic Chicken & Couscous|BBQ Pineapple Flatbreads
73,9.38,0,1440,Shawarma Beef & Turmeric Rice Bowls
74,9.43,720,960,Sweet & Smoky Pork Filet
75,5.2,480,720,Shawarma-Spiced Chicken & Farro Bowls
76,9.85,0,1440,Silky Sicilian Gluten-Free Fresh Fusilli
77,4.82,480,720,Mushroom & Spinach Ramen with Chicken
78,4.91,960,1200,Pepita-Crusted Salmon
79,5.49,0,1440,Crispy Kickin' Cayenne Chicken Cutlets
80,4.88,960,1200,Firecracker Meatballs
81,2.9,720,960,Lemon Herb Chicken & Artichoke-Celery Salad|One-Pan French Onion & Steak Orzotto|Pepita-Crusted Salmon
82,6.09,480,720,Smashed Black Bean Tostadas
83,7.9,960,1200,Crispy Parmesan Chicken & Bacon Linguine
84,5.41,720,960,Organic Chicken & Creamy Lemon Zucchini Orzo
85,2.95,720,960,Sweet Thai Chili Barramundi
86,6.57,960,1200,Silky Sicilian Penne with Shrimp|Harvest Kale Salad with Sirloin Steak
87,7.67,0,1440,Silky Sicilian Penne with Shrimp
88,6.21,720,960,BBQ Pineapple & Shrimp Flatbreads|Steak Agnolotti in Brown Butter Sauce
89,5.45,720,960,Peachy Gochujang Pork Wraps|Sweet Soy Salmon & Chili Roasted Green Bean Bowls
90,6.39,0,1440,Ponzu-Glazed Trout & Broccoli Tempura
91,8.67,0,1440,Peachy Gochujang Chicken Wraps
92,9.78,480,720,Figgy Balsamic Steak|Harvest Kale Salad with Bacon
93,4.5,0,1440,Mexican-Spiced Chicken & Street Corn Rice Bowls
94,4.9,720,960,Cheesy Southwest Chicken & Kale Rice
95,4.32,480,720,Za'atar Feta & Chicken Pita Pockets
96,8.85,0,1440,Crispy Organic Chicken & Bacon Alfredo|Cheesy Bacon Jam-Stuffed Chicken
97,2.93,0,1440,Fried Chicken BLT Sandwiches
98,3.39,720,960,Steak with Mushroom Cream Sauce
99,2.1,720,960,Shawarma-Spiced Chicken & Rice Bowls|Mushroom & Spinach Ramen with Chicken
100,4.71,480,720,Paprika Chicken with Sweet Potato Jumble|Crispy Parmesan Chicken & Bacon Linguine
101,4.99,720,960,Smoky Mustard Chicken & Roasted Potatoes|Dark Meat Chicken Quesadillas with Mango Salsa
102,9.73,0,1440,Crispy Parmesan Chicken & Bacon Linguine
103,8.78,0,1440,Savory Paprika Tilapia with Rice & Beans|Zucchini & Turkey Pomodoro Penne Bake|Figgy Balsamic Pork
104,6.76,0,1440,Harvest Kale Salad with Shrimp
105,6.6,480,720,Chicken & Greek Salad Pita Pockets
106,3.74,480,720,Pub-Style Turkey Shepherd's Pie|Crispy Chicken & Bacon Alfredo
107,8.4,960,1200,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce|Chicken Chimichurri Grain Bowls
108,6.18,0,1440,Steak Agnolotti in Brown Butter Sauce|Creamy Chicken Pot Pie
109,3.49,960,1200,Crispy Parmesan Chicken & Bacon Linguine
110,3.08,720,960,Smashed Black Bean Tostadas
111,8.26,0,1440,Southwest Chicken Tacos
112,3.24,0,1440,BBQ Cheddar Burgers with Chipotle Mayo
113,4.85,0,1440,Cheesy BBQ Chicken Pizzas
114,4.15,960,1200,One-Pan Cantina Shrimp Fajitas
115,2.93,480,720,BBQ Pineapple & Bacon Flatbreads
116,7.02,480,720,Herbed Chicken & Creamy Lemon Zucchini Orzo|Chicken & Greek Salad Pita Pockets
117,9.52,480,720,Crispy Organic Chicken & Bacon Alfredo
118,8.37,0,1440,Silky Sicilian Penne with Shrimp
119,8.72,720,960,German Ranch Steak with Dijon Sauce
120,2.18,960,1200,Silky Sicilian Penne
121,6.21,720,960,Shawarma-Spiced Beef & Rice Bowls|Prosciutto-Wrapped Herb-Stuffed Chicken
122,7.69,0,1440,Crispy Organic Chicken & Bacon Alfredo|Smashed Black Bean & Beef Tostadas
123,5.02,0,1440,Harvest Kale & Roasted Brussels Salad
124,4.3,480,720,Baked Old Bay Scallop & Shrimp Gratins
125,7.62,960,1200,Organic Chicken & Spinach Caprese Salad
126,4.23,960,1200,Silky Sicilian Gluten-Free Fresh Fusilli
127,6.9,960,1200,Palermo Prosciutto & Chicken Fusilli
128,5.45,480,720,One-Pan French Onion Orzotto|Tex-Mex Chicken & Queso Rice Bowls
129,3.1,480,720,Smashed Black Bean & Beef Tostadas|Southwest Steak Fajita Tacos
130,3.52,960,1200,Spicy Peruvian Organic Chicken
131,7.1,720,960,Baked Old Bay Scallop & Shrimp Gratins|BBQ Pineapple & Shrimp Flatbreads|Zucchini & Beef Pomodoro Penne Bake|Steak & Cheddar-Swiss Fondue Board
132,5.24,0,1440,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
133,9.57,960,1200,Turkey Lomo Saltado
134,7.72,720,960,Cheesy BBQ Chicken Pizzas|Silky Sicilian Penne with Chicken
135,7.91,960,1200,Mexican-Spiced Shrimp & Street Corn Rice Bowls|Crispy Kickin' Cayenne Chicken Cutlets|Grass-Fed Rib-Eye Agnolotti
136,8.43,720,960,Szechuan-Glazed Chicken & Jasmine Rice|Harvest Kale Salad with Bacon
137,8.85,960,1200,Greek Goddess Shrimp & Bulgur Bowls|Argentinian Chicken
138,6.8,480,720,Peachy Gochujang Chicken Wraps
139,5.24,720,960,Smashed Black Bean Tostadas|Za'atar Pistachio-Crusted Sea Bass
140,2.08,480,720,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
141,6.71,960,1200,Pan-Seared Chicken & Rosemary Potatoes
142,8.54,960,1200,Prep & Bake Dijon Pecan Organic Chicken
143,9.8,960,1200,Argentinian Chicken|Szechuan-Glazed Rib-Eye & Jasmine Rice
144,7.52,960,1200,Cheesy Southwest Chicken & Kale Rice
145,7.11,0,1440,Mexican-Spiced Shrimp & Street Corn Rice Bowls
146,9.35,720,960,Pub-Style Shepherd's Pie
