customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,6.36,720,960,Sweet Thai Chili Salmon|Greek Goddess Steak & Bulgur Bowls
2,9.52,480,720,One-Pan French Onion & Trout Orzotto|Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce|Sweet Thai Chili Salmon|Creamy Chicken Pot Pie
3,4.9,720,960,Zucchini & Beef Pomodoro Penne Bake|Zucchini & Chicken Pomodoro Penne Bake|Walnut Pesto Scallops & Purple Sweet Potato Puree
4,2.82,0,1440,Palermo Prosciutto & Chicken Fusilli|Fig & Bacon Chicken Lettuce Wraps
5,3.65,480,720,Seared Salmon & Lemon-Dijon Sauce|Organic Chicken Chimichurri Grain Bowls|Zucchini & Turkey Pomodoro Penne Bake
6,3.84,720,960,Szechuan-Glazed Chicken & Jasmine Rice
7,3.7,720,960,Smashed Black Bean & Chicken Tostadas
8,5.19,960,1200,Seared Salmon & Lemon-Dijon Sauce|Mexican-Spiced Salmon & Street Corn Rice Bowls
9,3.33,720,960,Pub-Style Shepherd's Pie|Southwest Chicken Tacos|Crispy Kickin' Cayenne Chicken Cutlets
10,9.94,720,960,Creamy Chicken Pot Pie
11,6.12,720,960,Steak Agnolotti in Brown Butter Sauce|Chicken Sausage Pomodoro Penne Bake
12,9.6,0,1440,Soy-Ginger Beef Meatball Rice Bowls|Lemon Herb Salmon & Couscous|Pesto Chicken Salad Lettuce Wraps
13,3.47,480,720,Greek Goddess Steak & Bulgur Bowls|Rainbow Trout Agnolotti
14,7.12,960,1200,"Figgy Balsamic Bavette Steak|Bacon, Sweet Potato & Pepper Quesadillas|Low-Lift Romesco Chicken & Garlic Herb Orzo"
15,2.81,0,1440,One-Pot Loaded Three-Bean Chicken Chili|Sweet & Tangy Tempura Chicken Sandos|Smoky Mustard Chicken & Roasted Potatoes|Chicken with Cherry Pan Sauce|Mexican-Spiced Salmon & Street Corn Rice Bowls|Lemon Herb Salmon & Couscous
16,5.19,480,720,One-Pan Cheesy Beef Tortilla Melts
17,7.33,720,960,Smashed Black Bean & Chicken Tostadas
18,5.85,0,1440,Argentinian Chicken|Crispy Kickin' Cayenne Chicken Cutlets
19,8.26,480,720,Creamy Dill Sirloin Steak
20,8.55,720,960,Fried Chicken BLT Sandwiches
21,8.18,480,720,Creamy Chicken Pot Pie|Salmon with Lemon-Dill Sauce|Pesto Shrimp Salad Lettuce Wraps|One-Pan French Onion Orzotto
22,6.61,960,1200,Shrimp & Greek Salad Pita Pockets|Low-Lift Romesco Chicken & Garlic Herb Orzo
23,6.51,0,1440,Cheesy Prosciutto Organic Chicken Rollatini
24,8.78,960,1200,Smoky Chipotle Beef Burrito Bowls|Mexican-Spiced Steak & Street Corn Rice Bowls|One-Pan Cantina Shrimp Fajitas
25,9.52,0,1440,Shrimp Spaghetti with a Kick
26,4.7,0,1440,Seared Salmon & Kale Salad with Mango
27,5.22,960,1200,Sweet & Spicy Beef Fried Rice|Cheesy Buffalo Chicken Flatbreads|Zucchini & Beef Pomodoro Penne Bake
28,4.97,480,720,Super-Quick Chicken Spring Rolls & Mediterranean Salad|Crispy Parmesan Chicken & Bacon Linguine|Salmon with Lemon-Dill Sauce|Prep & Bake Dijon Pecan Organic Chicken|Zucchini Pomodoro Fusilli Bake
29,5.36,720,960,Dijon Dill Chicken|Southwest Chicken Tacos
30,4.51,480,720,One-Pan French Onion & Trout Orzotto|Mexican-Spiced Steak & Street Corn Rice Bowls
31,3.88,720,960,Seared Salmon & Kale Salad with Mango
32,5.3,720,960,Argentinian Bavette Steak
33,8.34,960,1200,Crispy Kickin' Cayenne Chicken Cutlets|Soy-Ginger Beef Meatball Rice Bowls|Silky Sicilian Penne with Chicken
34,8.78,720,960,Chicken & Greek Salad Pita Pockets
35,5.9,480,720,One-Pan Cantina Shrimp Fajitas|Sweet Thai Chili Barramundi|Harvest Kale Salad with Chicken
36,8.97,720,960,Smoky Chipotle Beef Burrito Bowls|BBQ Flatbreads & Chicken Sausage
37,7.34,480,720,Gouda-Stuffed Pork Meatloaves|Greek Goddess Shrimp & Bulgur Bowls
38,8.25,720,960,One-Pan Cantina Shrimp Fajitas|Pub-Style Turkey Shepherd's Pie|Seared Salmon & Kale Salad with Mango
