customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,5.0,960,1200,Za'atar Pistachio-Crusted Sea Bass
2,4.22,960,1200,"Chicken Sausage Agnolotti in Brown Butter|Turkey, Sweet Potato & Pepper Quesadillas"
3,6.96,480,720,Sweet Potato & Pepper Quesadillas
4,9.17,480,720,Low-Lift Al Pastor Beef & Brown Rice Bowls
5,6.58,960,1200,Air Fryer Cajun Chicken & Bacon Sandos|Savory Mushroom & Spinach Ramen
6,7.67,480,720,Mexican-Spiced Salmon & Street Corn Rice Bowls
7,9.97,480,720,Mexican-Spiced Salmon & Street Corn Rice Bowls
8,9.21,0,1440,Southwest Steak Fajita Tacos
9,5.72,0,1440,Onion Crunch Organic Chicken|Mushroom & Spinach Ramen with Chicken
10,8.88,480,720,Shawarma Beef & Turmeric Rice Bowls
11,7.15,720,960,Pear & Walnut-Stuffed Chicken
12,5.29,0,1440,Cheesy Buffalo Chicken Flatbreads
13,5.3,0,1440,Crispy Korean-Style BBQ Mushroom Sandwiches
14,8.0,0,1440,Figgy Balsamic Chicken|Soy-Ginger Beef Meatball Rice Bowls
15,5.53,480,720,Sweet Potato & Bacon Quesadillas|Pan-Seared Chicken & Rosemary Potatoes|Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
16,7.63,0,1440,Mexican-Spiced Chicken & Street Corn Rice Bowls
17,2.61,0,1440,Sheet Pan Crunchy Organic Chicken
18,7.3,720,960,Smoky Mustard Chicken & Roasted Potatoes
19,6.83,960,1200,Spicy Peruvian Bavette Steak
20,6.43,720,960,Sweet Potato & Pepper Quesadillas
21,6.46,480,720,Seared Salmon & Tomato-Dill Relish|Chicken with Cherry Pan Sauce|Ponzu-Glazed Trout & Broccoli Tempura
22,3.73,480,720,Szechuan-Glazed Chicken & Jasmine Rice|Silky Sicilian Penne & Sirloin Steak
23,2.32,0,1440,Salmon with Lemon-Dill Sauce
24,6.61,0,1440,Pub-Style Shepherd's Pie
25,8.21,720,960,Steak with Mushroom Cream Sauce
26,4.21,0,1440,Sheet Pan Crunchy Organic Chicken
27,7.84,720,960,Mexican-Spiced Steak & Street Corn Rice Bowls
28,3.16,480,720,Argentinian Chicken|Zucchini Pomodoro Fusilli Bake
29,3.45,0,1440,Firecracker Meatballs
30,8.64,720,960,Curried Chicken & Roasted Sweet Potato Jumble
31,2.95,720,960,Zucchini Pomodoro Fusilli Bake
32,6.55,720,960,Dark Meat Chicken Quesadillas with Mango Salsa
33,5.88,480,720,Harvest Kale Salad with Shrimp|Soy-Ginger Beef Meatball Rice Bowls
34,3.94,720,960,Smashed Black Bean & Beef Tostadas
35,7.34,480,720,Sweet & Smoky Chicken|Greek Goddess Steak & Bulgur Bowls|Steak with Mushroom Cream Sauce
36,9.42,720,960,Organic Chicken Milanese & Pesto Penne
37,6.65,720,960,Mexican-Spiced Shrimp & Street Corn Rice Bowls
38,7.43,0,1440,Shawarma Beef & Turmeric Rice Bowls
39,2.8,480,720,Prep & Bake Cheesy Tomato Ravioli
40,5.02,960,1200,Mexican-Spiced Steak & Street Corn Rice Bowls
41,2.97,720,960,Lemon Herb Chicken & Artichoke-Celery Salad|One-Pan French Onion Orzotto|Zucchini & Shrimp Pomodoro Penne Bake
42,6.85,0,1440,Smoky Chipotle Beef Burrito Bowls|Sweet Potato & Pepper Quesadillas
43,8.34,0,1440,Silky Sicilian Penne with Shrimp
44,4.23,720,960,Silky Sicilian Penne with Shrimp|Butternut Agnolotti in Brown Butter & Parmesan
45,5.71,720,960,Cheesy Buffalo Chicken Flatbreads
46,6.3,480,720,Sweet Thai Chili Barramundi
47,4.68,720,960,Curried Chicken & Roasted Sweet Potato Jumble
48,9.16,960,1200,Savory Paprika Tilapia with Rice & Beans|Crispy Korean-Style BBQ Mushroom Sandwiches
49,3.31,0,1440,Tex-Mex Chicken & Queso Rice Bowls|Steak with Mushroom Cream Sauce
50,8.27,720,960,Grass-Fed Rib-Eye Agnolotti|Barramundi with Lemon-Dill Sauce
51,7.37,720,960,Greek Goddess Steak & Bulgur Bowls|BBQ Pineapple & Shrimp Flatbreads
52,3.98,720,960,Curried Chicken & Roasted Sweet Potato Jumble|Smoky Mustard Chicken & Roasted Potatoes
53,7.35,0,1440,Crispy Parmesan Chicken & Bacon Linguine|Peachy Gochujang Pork Wraps|Smashed Black Bean & Chicken Tostadas
54,6.0,720,960,Low-Lift Al Pastor Beef & Brown Rice Bowls|Spicy Peruvian Steak
55,3.63,960,1200,Coconut-Crusted Tilapia Sandwiches|Curry Chicken Banh Mi
56,2.52,720,960,Prep & Bake Dijon Pecan Organic Chicken
57,5.1,480,720,Savory Mushroom & Spinach Ramen
58,8.33,720,960,Harvest Kale Salad with Chicken
59,9.55,480,720,One-Pan French Onion & Steak Orzotto|Seared Salmon & Kale Salad with Mango
60,7.19,0,1440,Mexican-Spiced Chicken & Street Corn Rice Bowls
61,6.81,0,1440,Crispy Organic Chicken & Bacon Alfredo
62,4.32,960,1200,Figgy Balsamic Chicken|Za'atar Feta & Chicken Pita Pockets
63,8.03,480,720,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry|Swicy Poke-Inspired Rainbow Trout Bowls|Greek Goddess Shrimp & Bulgur Bowls"
64,9.05,0,1440,Mushroom & Spinach Ramen with Turkey
65,5.51,480,720,Smashed Black Bean & Beef Tostadas|Szechuan-Glazed Chicken & Jasmine Rice
66,7.84,720,960,Mexican-Spiced Chicken & Street Corn Rice Bowls
67,5.51,0,1440,Zucchini Pomodoro Fusilli Bake
68,2.08,480,720,Chicken with Cherry Pan Sauce
69,5.61,480,720,Creamy Chicken Pot Pie
70,7.16,480,720,Smoky Mustard Chicken & Roasted Potatoes
71,7.2,720,960,Pan-Seared Chicken & Rosemary Potatoes
72,3.8,0,1440,Cheesy Southwest Chicken & Kale Rice|Cheesy Buffalo Chicken Flatbreads
73,6.05,0,1440,Southwest Shrimp Tacos
74,4.4,480,720,Air Fryer Cajun Organic Chicken Sandos
75,9.11,480,720,Shawarma-Spiced Beef & Rice Bowls
76,3.97,480,720,BBQ Pineapple & Shrimp Flatbreads
77,6.05,960,1200,Cheesy Prosciutto Organic Chicken Rollatini
78,7.7,0,1440,Jalapeño Popper Grilled Cheese with Bacon Jam
79,9.88,960,1200,Chicken & Edamame Stir-Fry
80,2.96,480,720,Barramundi with Lemon-Dill Sauce
81,2.64,960,1200,Pear & Walnut-Stuffed Chicken|Low-Lift Al Pastor Beef & Brown Rice Bowls|Chicken Milanese & Creamy Pesto Fusilli
82,3.4,0,1440,Sirloin Steak Salad & Red Pepper Dressing
83,4.34,960,1200,Dark Meat Chicken Quesadillas with Mango Salsa
84,2.5,960,1200,Zucchini Pomodoro Penne Bake
85,8.05,480,720,One-Pan French Onion & Steak Orzotto
86,4.62,0,1440,Grass-Fed Rib-Eye Agnolotti
87,6.99,960,1200,Shawarma Beef & Turmeric Rice Bowls
