customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,8.65,960,1200,Chicken Sausage Agnolotti in Brown Butter
2,8.14,720,960,Dark Meat Chicken Quesadillas with Mango Salsa|Fried Chicken BLT Sandwiches|Sweet Thai Chili Salmon|Peachy Gochujang Pork Wraps
3,4.77,480,720,Steak Salad & Tangy Red Pepper Vinaigrette
4,2.25,720,960,Dijon Dill Chicken
5,4.25,720,960,Southwest Steak Fajita Tacos|Argentinian Chicken
6,2.82,960,1200,Shawarma Turkey & Turmeric Rice Bowls
7,2.41,720,960,Creamy Dill Sirloin Steak
8,6.89,480,720,Gouda-Stuffed Pork Meatloaves
9,6.05,0,1440,Figgy Balsamic Pork|Figgy Balsamic Chicken|Dark Meat Chicken Quesadillas with Mango Salsa
10,2.1,0,1440,Smashed Black Bean & Chicken Tostadas
11,8.12,0,1440,Shawarma Chicken & Turmeric Rice Bowls
12,6.48,720,960,Silky Sicilian Gluten-Free Fresh Fusilli
13,9.26,720,960,Turkey Lomo Saltado|Fig & Bacon Chicken Lettuce Wraps
14,9.96,0,1440,Silky Sicilian Penne with Chicken Sausage|Steak with Mushroom Cream Sauce
15,4.34,480,720,Walnut Pesto Scallops & Purple Sweet Potato Puree|Southwest Steak Fajita Tacos|Southwest Bavette Steak Fajita Tacos
16,4.78,720,960,Pesto Chicken Salad Lettuce Wraps
17,4.26,0,1440,Shrimp Spaghetti with a Kick
18,2.55,480,720,Sweet Potato & Bacon Quesadillas
19,5.27,720,960,Sweet Potato & Bacon Quesadillas
20,2.83,480,720,Crispy Tofu Sesame Lo Mein
21,9.59,960,1200,Mexican-Spiced Steak & Street Corn Rice Bowls|Chicken Chimichurri Grain Bowls|Argentinian Chicken
22,2.7,720,960,BBQ Cheddar Turkeyburgers & Chipotle Mayo|Silky Sicilian Gluten-Free Fresh Fusilli
23,7.27,960,1200,One-Pan Cheesy Beef Tortilla Melts
24,9.51,720,960,Prep & Bake Cheesy Tomato Ravioli
25,9.12,0,1440,Ponzu-Glazed Trout & Broccoli Tempura
26,6.19,480,720,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
27,6.44,480,720,Sweet Thai Chili Salmon
28,6.51,720,960,Mushroom & Spinach Ramen with Beef|Zucchini & Turkey Pomodoro Penne Bake|Zucchini & Chicken Pomodoro Penne Bake
29,3.95,480,720,Crispy Organic Chicken & Bacon Alfredo|BBQ Pineapple Flatbreads
30,4.7,480,720,"Italian Chicken, Bacon & Pepper Sandos"
31,7.9,720,960,Gouda-Stuffed Pork Meatloaves
32,8.85,960,1200,Cheesy Bacon Jam-Stuffed Chicken
33,2.38,960,1200,Organic Chicken & Spinach Caprese Salad|One-Pan French Onion Orzotto
34,5.25,720,960,Mexican-Spiced Salmon & Street Corn Rice Bowls
35,3.07,720,960,"Beef, Sweet Potato & Pepper Quesadillas|Paprika Chicken with Sweet Potato Jumble|Mushroom & Spinach Ramen with Steak"
36,7.01,0,1440,Mexican-Spiced Shrimp & Street Corn Rice Bowls|BBQ Flatbreads & Chicken Sausage
37,7.43,480,720,Shawarma Beef & Turmeric Rice Bowls|Fried Chicken BLT Sandwiches
38,2.8,960,1200,Prep & Bake Cheesy Tomato Ravioli
39,5.02,0,1440,Mexican-Spiced Steak & Street Corn Rice Bowls|Onion Crunch Organic Chicken
40,2.97,960,1200,Lemon Herb Chicken & Artichoke-Celery Salad
