customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,8.61,960,1200,Mexican-Spiced Chicken & Street Corn Rice Bowls
2,8.18,0,1440,Chicken Sausage Agnolotti in Brown Butter|Silky Sicilian Penne & Sirloin Steak
3,8.14,0,1440,Dark Meat Chicken Quesadillas with Mango Salsa
4,4.77,960,1200,Steak Salad & Tangy Red Pepper Vinaigrette
5,2.25,480,720,Dijon Dill Chicken
6,4.25,480,720,Southwest Steak Fajita Tacos
7,2.82,480,720,Shawarma Turkey & Turmeric Rice Bowls
8,2.41,0,1440,Creamy Dill Sirloin Steak
9,6.89,960,1200,Gouda-Stuffed Pork Meatloaves
10,6.05,0,1440,Figgy Balsamic Pork
11,2.1,960,1200,Smashed Black Bean & Chicken Tostadas
12,8.12,960,1200,Shawarma Chicken & Turmeric Rice Bowls
13,6.48,0,1440,Silky Sicilian Gluten-Free Fresh Fusilli
14,9.26,0,1440,Turkey Lomo Saltado|Fig & Bacon Chicken Lettuce Wraps
15,9.96,960,1200,Silky Sicilian Penne with Chicken Sausage
16,4.34,960,1200,Walnut Pesto Scallops & Purple Sweet Potato Puree
17,4.78,720,960,Pesto Chicken Salad Lettuce Wraps
18,4.26,480,720,Shrimp Spaghetti with a Kick
19,2.55,0,1440,Sweet Potato & Bacon Quesadillas
20,5.27,960,1200,Sweet Potato & Bacon Quesadillas
21,2.83,480,720,"Crispy Tofu Sesame Lo Mein|Turkey, Sweet Potato & Pepper Quesadillas|Beef, Sweet Potato & Pepper Quesadillas"
22,9.59,0,1440,Mexican-Spiced Steak & Street Corn Rice Bowls|Chicken Chimichurri Grain Bowls
23,2.7,720,960,BBQ Cheddar Turkeyburgers & Chipotle Mayo
24,7.27,480,720,One-Pan Cheesy Beef Tortilla Melts
25,9.51,720,960,Prep & Bake Cheesy Tomato Ravioli
26,9.12,720,960,Ponzu-Glazed Trout & Broccoli Tempura
27,6.19,960,1200,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
28,6.44,720,960,Sweet Thai Chili Salmon
29,6.51,720,960,Mushroom & Spinach Ramen with Beef
30,3.95,960,1200,Crispy Organic Chicken & Bacon Alfredo
31,4.7,720,960,"Italian Chicken, Bacon & Pepper Sandos"
32,7.9,480,720,Gouda-Stuffed Pork Meatloaves
33,8.85,0,1440,Cheesy Bacon Jam-Stuffed Chicken
34,2.38,0,1440,Organic Chicken & Spinach Caprese Salad
35,5.25,0,1440,Mexican-Spiced Salmon & Street Corn Rice Bowls|Steak Agnolotti in Brown Butter Sauce
36,3.07,960,1200,"Beef, Sweet Potato & Pepper Quesadillas"
37,7.01,720,960,Mexican-Spiced Shrimp & Street Corn Rice Bowls
38,7.43,720,960,Shawarma Beef & Turmeric Rice Bowls
39,2.8,960,1200,Prep & Bake Cheesy Tomato Ravioli
40,5.02,480,720,Mexican-Spiced Steak & Street Corn Rice Bowls
41,2.97,720,960,Lemon Herb Chicken & Artichoke-Celery Salad
42,6.85,0,1440,Smoky Chipotle Beef Burrito Bowls
43,8.34,480,720,Silky Sicilian Penne with Shrimp
44,4.23,0,1440,Silky Sicilian Penne with Shrimp|Butternut Agnolotti in Brown Butter & Parmesan
