customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,4.25,960,1200,Szechuan-Glazed Rib-Eye & Jasmine Rice|Curried Chicken & Roasted Sweet Potato Jumble
2,7.53,480,720,Silky Sicilian Penne with Shrimp|Silky Sicilian Penne|Figgy Balsamic Pork|Chicken Milanese & Creamy Pesto Fusilli|Super-Quick Chicken Spring Rolls & Mediterranean Salad
3,5.18,0,1440,Smashed Black Bean & Beef Tostadas|Sweet Thai Chili Barramundi|Savory Mushroom & Spinach Ramen
4,2.98,480,720,Barramundi with Lemon-Dill Sauce|Onion Crunch Chicken
5,5.95,960,1200,Cheesy Bacon Jam-Stuffed Chicken|Korean BBQ Mushroom & Bacon Sandwiches|Lemon Herb Chicken & Artichoke-Celery Salad
6,9.07,480,720,Figgy Balsamic Chicken
7,8.17,720,960,Harvest Kale Salad with Shrimp|Mexican-Spiced Steak & Street Corn Rice Bowls
8,5.63,480,720,Mushroom & Spinach Ramen with Chicken|Shawarma-Spiced Beef & Rice Bowls|Organic Chicken & Creamy Lemon Zucchini Orzo
9,4.49,480,720,"Szechuan-Glazed Rib-Eye & Jasmine Rice|Warm Lentil, Carrot & Feta Salad|Zucchini Pomodoro Penne Bake|Curried Chicken & Roasted Sweet Potato Jumble"
10,8.81,960,1200,Creamy Chicken Pot Pie
11,6.12,0,1440,Steak Agnolotti in Brown Butter Sauce|Chicken Sausage Pomodoro Penne Bake
12,9.6,720,960,Soy-Ginger Beef Meatball Rice Bowls|Lemon Herb Salmon & Couscous|Pesto Chicken Salad Lettuce Wraps
13,3.47,0,1440,Greek Goddess Steak & Bulgur Bowls|Rainbow Trout Agnolotti
14,7.12,480,720,"Figgy Balsamic Bavette Steak|Bacon, Sweet Potato & Pepper Quesadillas|Low-Lift Romesco Chicken & Garlic Herb Orzo"
15,2.81,960,1200,One-Pot Loaded Three-Bean Chicken Chili|Sweet & Tangy Tempura Chicken Sandos|Smoky Mustard Chicken & Roasted Potatoes|Chicken with Cherry Pan Sauce|Mexican-Spiced Salmon & Street Corn Rice Bowls|Lemon Herb Salmon & Couscous
16,5.19,960,1200,One-Pan Cheesy Beef Tortilla Melts
17,7.33,0,1440,Smashed Black Bean & Chicken Tostadas
18,5.85,480,720,Argentinian Chicken|Crispy Kickin' Cayenne Chicken Cutlets
19,8.26,720,960,Creamy Dill Sirloin Steak
20,8.55,480,720,Fried Chicken BLT Sandwiches
21,8.18,480,720,Creamy Chicken Pot Pie|Salmon with Lemon-Dill Sauce|Pesto Shrimp Salad Lettuce Wraps|One-Pan French Onion Orzotto|Lemon Herb Salmon & Couscous|Butternut Agnolotti in Brown Butter & Parmesan
22,6.61,720,960,Shrimp & Greek Salad Pita Pockets|Low-Lift Romesco Chicken & Garlic Herb Orzo|Crispy Korean-Style BBQ Mushroom Sandwiches
23,6.51,720,960,Cheesy Prosciutto Organic Chicken Rollatini
24,8.78,960,1200,Smoky Chipotle Beef Burrito Bowls|Mexican-Spiced Steak & Street Corn Rice Bowls|One-Pan Cantina Shrimp Fajitas
25,9.52,0,1440,Shrimp Spaghetti with a Kick
26,4.7,0,1440,Seared Salmon & Kale Salad with Mango
