customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,6.41,720,960,Zucchini Pomodoro Fusilli Bake|Za'atar Pistachio-Crusted Sea Bass|Chicken Milanese & Creamy Pesto Fusilli
2,4.85,960,1200,Soy-Ginger Beef Meatball Rice Bowls|Seared Salmon & Kale Salad with Mango|Crispy Parmesan Chicken & Bacon Linguine|Silky Sicilian Penne with Shrimp|Prosciutto-Wrapped Herb-Stuffed Chicken
3,2.82,960,1200,Palermo Prosciutto & Chicken Fusilli|Fig & Bacon Chicken Lettuce Wraps|Lemon Herb Organic Chicken & Couscous
4,3.65,720,960,Seared Salmon & Lemon-Dijon Sauce|Organic Chicken Chimichurri Grain Bowls|Zucchini & Turkey Pomodoro Penne Bake
5,3.84,720,960,Szechuan-Glazed Chicken & Jasmine Rice|Smoky Mustard Chicken & Roasted Potatoes|BBQ Flatbreads & Chicken Sausage|Shawarma Chicken & Turmeric Rice Bowls
6,3.7,960,1200,Smashed Black Bean & Chicken Tostadas|Thyme-Crusted Salmon & Crème Fraîche Pan Sauce|Shawarma-Spiced Chicken & Rice Bowls
7,5.19,960,1200,Seared Salmon & Lemon-Dijon Sauce|Mexican-Spiced Salmon & Street Corn Rice Bowls
8,3.33,720,960,Pub-Style Shepherd's Pie|Southwest Chicken Tacos|Crispy Kickin' Cayenne Chicken Cutlets|Mushroom & Spinach Ramen with Chicken|Hainanese-Style Roasted Chicken & Rice
9,9.94,0,1440,Creamy Chicken Pot Pie|Smashed Black Bean & Beef Tostadas|Lemon Herb Organic Chicken & Couscous|Blackened Half Chicken with Mango-Lime BBQ Sauce
10,6.12,960,1200,Steak Agnolotti in Brown Butter Sauce
11,9.6,0,1440,Soy-Ginger Beef Meatball Rice Bowls|Lemon Herb Salmon & Couscous
12,3.47,720,960,Greek Goddess Steak & Bulgur Bowls|Rainbow Trout Agnolotti|Blackened Half Chicken with Mango-Lime BBQ Sauce
13,7.12,960,1200,"Figgy Balsamic Bavette Steak|Bacon, Sweet Potato & Pepper Quesadillas|Low-Lift Romesco Chicken & Garlic Herb Orzo|Southwest Chicken Tacos"
14,2.81,480,720,One-Pot Loaded Three-Bean Chicken Chili|Sweet & Tangy Tempura Chicken Sandos|Smoky Mustard Chicken & Roasted Potatoes
15,5.19,0,1440,One-Pan Cheesy Beef Tortilla Melts|Mexican-Spiced Shrimp & Street Corn Rice Bowls|Crispy Parmesan Chicken & Bacon Linguine|Steak Agnolotti in Brown Butter Sauce|Savory Mushroom & Spinach Ramen|Walnut Pesto Scallops & Purple Sweet Potato Puree|Za'atar Pistachio-Crusted Sea Bass
16,7.33,0,1440,Smashed Black Bean & Chicken Tostadas|Prosciutto-Wrapped Herb-Stuffed Chicken
17,5.85,720,960,Argentinian Chicken|Crispy Kickin' Cayenne Chicken Cutlets|Curried Chicken & Roasted Sweet Potato Jumble
18,8.26,480,720,Creamy Dill Sirloin Steak|Crispy Organic Chicken & Bacon Alfredo|Shawarma Turkey & Turmeric Rice Bowls
19,8.55,960,1200,Fried Chicken BLT Sandwiches|Silky Sicilian Penne with Bacon
20,8.18,720,960,Creamy Chicken Pot Pie|Salmon with Lemon-Dill Sauce
21,6.61,480,720,Shrimp & Greek Salad Pita Pockets|Low-Lift Romesco Chicken & Garlic Herb Orzo|Crispy Korean-Style BBQ Mushroom Sandwiches|Harvest Kale Salad with Bacon|BBQ Pineapple & Bacon Flatbreads|Air Fryer Cajun Organic Chicken Sandos
22,6.51,480,720,Cheesy Prosciutto Organic Chicken Rollatini|Southwest Steak Fajita Tacos|Mushroom & Spinach Ramen with Beef|Peachy Gochujang Pork Wraps
23,8.78,0,1440,Smoky Chipotle Beef Burrito Bowls|Mexican-Spiced Steak & Street Corn Rice Bowls
24,9.52,480,720,Shrimp Spaghetti with a Kick|Air Fryer Cajun Chicken & Bacon Sandos|Chicken with Cherry Pan Sauce|Shawarma Dark Meat Chicken & Turmeric Rice Bowls|Greek Goddess Shrimp & Bulgur Bowls
25,4.7,480,720,Seared Salmon & Kale Salad with Mango|Steak Agnolotti in Brown Butter Sauce
26,5.22,0,1440,Sweet & Spicy Beef Fried Rice|Cheesy Buffalo Chicken Flatbreads
27,4.97,960,1200,Super-Quick Chicken Spring Rolls & Mediterranean Salad|Crispy Parmesan Chicken & Bacon Linguine|Salmon with Lemon-Dill Sauce|Prep & Bake Dijon Pecan Organic Chicken|Zucchini Pomodoro Fusilli Bake
28,5.36,0,1440,Dijon Dill Chicken|Southwest Chicken Tacos|Smashed Black Bean Tostadas|Sirloin Steak Salad & Red Pepper Dressing|Fried Chicken BLT Sandwiches|Sweet Potato & Steak Quesadillas
29,4.51,480,720,One-Pan French Onion & Trout Orzotto|Mexican-Spiced Steak & Street Corn Rice Bowls|BBQ Pineapple Flatbreads
30,3.88,960,1200,Seared Salmon & Kale Salad with Mango|Harvest Kale & Roasted Brussels Salad|Szechuan-Glazed Chicken & Jasmine Rice
31,5.3,720,960,Argentinian Bavette Steak
32,8.34,480,720,Crispy Kickin' Cayenne Chicken Cutlets|Soy-Ginger Beef Meatball Rice Bowls|Silky Sicilian Penne with Chicken
33,8.78,720,960,Chicken & Greek Salad Pita Pockets|Silky Sicilian Gluten-Free Fresh Fusilli|Air Fryer Swicy Cajun Chicken Sandwiches|Pesto Shrimp Salad Lettuce Wraps|Shrimp & Greek Salad Pita Pockets
34,5.9,480,720,One-Pan Cantina Shrimp Fajitas|Sweet Thai Chili Barramundi
35,8.97,720,960,Smoky Chipotle Beef Burrito Bowls|BBQ Flatbreads & Chicken Sausage|Baked Old Bay Scallop & Shrimp Gratins|Shawarma Turkey & Turmeric Rice Bowls
36,7.34,960,1200,Gouda-Stuffed Pork Meatloaves|Greek Goddess Shrimp & Bulgur Bowls|Savory Mushroom & Spinach Ramen
37,8.25,720,960,One-Pan Cantina Shrimp Fajitas|Pub-Style Turkey Shepherd's Pie|Seared Salmon & Kale Salad with Mango|Steak Agnolotti in Brown Butter Sauce
38,7.75,480,720,Shrimp Spaghetti with a Kick|Pesto Chicken Salad Lettuce Wraps|Ponzu-Glazed Trout & Broccoli Tempura|Mexican-Spiced Chicken & Street Corn Rice Bowls
39,5.61,960,1200,Smoky Chipotle Beef Burrito Bowls|Sweet Thai Chili Salmon|Dijon Dill Chicken|Shawarma Dark Meat Chicken & Turmeric Rice Bowls
40,7.14,720,960,Cheesy Buffalo Chicken & Mashed Potato Bake|Zucchini & Beef Pomodoro Penne Bake
41,9.2,720,960,Air Fryer Cajun Chicken & Bacon Sandos|Pesto Shrimp Salad Lettuce Wraps|Firecracker Meatballs
42,5.93,480,720,Soy-Ginger Beef Meatball Rice Bowls|BBQ Cheddar Turkeyburgers & Chipotle Mayo|Smoky Chipotle Beef Burrito Bowls
43,4.77,480,720,Seared Salmon & Kale Salad with Mango|Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
44,3.28,0,1440,One-Pan French Onion & Steak Orzotto|Crispy Organic Chicken & Bacon Alfredo|BBQ Pineapple Flatbreads
45,8.68,0,1440,One-Pot Loaded Three-Bean Chicken Chili|Chicken Sausage Agnolotti in Brown Butter|Organic Chicken Milanese & Pesto Penne
46,5.63,0,1440,"Turkey, Sweet Potato & Pepper Quesadillas|Seared Salmon & Lemon-Dijon Sauce|Low-Lift Romesco Chicken & Garlic Herb Orzo"
47,3.82,0,1440,Steak Salad & Tangy Red Pepper Vinaigrette|Chicken with Cherry Pan Sauce|Zesty Lemon-Parsley Trout
48,3.86,720,960,Silky Sicilian Penne with Chicken Sausage|Pub-Style Shepherd's Pie|BBQ Flatbreads & Chicken Sausage|Silky Sicilian Penne with Shrimp|Organic Chicken & Creamy Lemon Zucchini Orzo|Shawarma Turkey & Turmeric Rice Bowls|Onion Crunch Organic Chicken|Shawarma Chicken & Turmeric Rice Bowls
49,8.95,480,720,Organic Chicken Chimichurri Grain Bowls|Pear & Walnut-Stuffed Chicken|Lemon Herb Chicken & Artichoke-Celery Salad|Harvest Kale & Roasted Brussels Salad
50,2.4,720,960,Prep & Bake Cheesy Tomato Ravioli|Sirloin Steak Salad & Red Pepper Dressing|Sweet & Spicy Beef Fried Rice
51,2.7,720,960,Figgy Balsamic Bavette Steak|Soy-Ginger Turkey Meatball Rice Bowls|Sweet & Smoky Pork Filet|Cheesy Southwest Chicken & Kale Rice|Baked Old Bay Scallop & Shrimp Gratins|Soy-Ginger Beef Meatball Rice Bowls
52,5.83,480,720,Sweet Potato & Pepper Quesadillas|Shawarma Dark Meat Chicken & Turmeric Rice Bowls|Za'atar Pistachio-Crusted Sea Bass|Baked Old Bay Scallop & Shrimp Gratins|BBQ Pineapple & Bacon Flatbreads
53,4.06,960,1200,Smoky Mustard Steak & Roasted Potatoes|Shawarma-Spiced Chicken & Rice Bowls|Silky Sicilian Penne with Shrimp|Creamy Dill Sirloin Steak|Shawarma-Spiced Beef & Rice Bowls|Smoky Mustard Chicken & Roasted Potatoes
54,2.89,0,1440,Turkey Lomo Saltado|Fig & Bacon Chicken Lettuce Wraps|Lemon Herb Organic Chicken & Couscous|Mexican-Spiced Steak & Street Corn Rice Bowls|Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce|Silky Sicilian Gluten-Free Fresh Fusilli|Spicy Peruvian Bavette Steak|Organic Chicken & Creamy Lemon Zucchini Orzo
