customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,7.26,960,1200,Pesto Shrimp Salad Lettuce Wraps|Creamy Lobster Pot Pie
2,3.73,480,720,Creamy Chicken Pot Pie|Curried Chicken & Roasted Sweet Potato Jumble|Harvest Kale Salad with Chicken|Steak with Peppercorn Sauce & Brussels
3,7.5,720,960,Low-Lift Romesco Chicken & Garlic Herb Orzo|Onion Crunch Chicken|Silky Sicilian Penne with Chicken Sausage
4,7.78,480,720,Organic Chicken & Creamy Lemon Zucchini Orzo|Shawarma Chicken & Turmeric Rice Bowls
5,3.76,0,1440,Sweet Potato & Bacon Quesadillas|Argentinian Chicken|Ponzu-Glazed Trout & Broccoli Tempura
6,5.22,0,1440,BBQ Flatbreads & Chicken Sausage
7,9.79,960,1200,Lemon Herb Salmon & Couscous
8,9.69,480,720,Firehouse Cheeseburgers|Jalapeño Popper Grilled Cheese with Bacon Jam
9,7.19,720,960,Figgy Balsamic Bavette Steak|Cheesy Buffalo Chicken & Mashed Potato Bake|Rainbow Trout Agnolotti
10,5.72,480,720,Onion Crunch Organic Chicken
11,8.88,720,960,Shawarma Beef & Turmeric Rice Bowls
12,7.15,480,720,Pear & Walnut-Stuffed Chicken|Crispy Kickin' Cayenne Chicken Cutlets|Chicken with Cherry Pan Sauce
13,5.29,720,960,Cheesy Buffalo Chicken Flatbreads|Hainanese-Style Roasted Chicken & Rice
14,5.3,480,720,Crispy Korean-Style BBQ Mushroom Sandwiches|Mexican-Spiced Steak & Street Corn Rice Bowls|BBQ Pineapple & Chicken Flatbreads
15,8.0,720,960,Figgy Balsamic Chicken|Soy-Ginger Beef Meatball Rice Bowls|Sweet & Smoky Chicken|Beef Flautas Supreme|Zucchini Pomodoro Fusilli Bake|Silky Sicilian Penne with Bacon
16,5.53,480,720,Sweet Potato & Bacon Quesadillas
17,7.63,480,720,Mexican-Spiced Chicken & Street Corn Rice Bowls
18,2.61,480,720,Sheet Pan Crunchy Organic Chicken|Pepita-Crusted Salmon
19,7.3,480,720,Smoky Mustard Chicken & Roasted Potatoes
20,6.83,720,960,Spicy Peruvian Bavette Steak
21,6.43,0,1440,Sweet Potato & Pepper Quesadillas|Air Fryer Cajun Chicken & Bacon Sandos|Sweet Thai Chili Salmon|Southwest Bavette Steak Fajita Tacos
22,6.46,960,1200,Seared Salmon & Tomato-Dill Relish|Chicken with Cherry Pan Sauce
23,3.73,0,1440,Szechuan-Glazed Chicken & Jasmine Rice
