customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,3.92,480,720,Zucchini & Turkey Pomodoro Penne Bake
2,6.13,0,1440,Silky Sicilian Penne with Chicken Sausage
3,9.7,0,1440,Za'atar Feta & Chicken Pita Pockets
4,4.22,960,1200,Chicken Sausage Agnolotti in Brown Butter
5,6.96,720,960,Sweet Potato & Pepper Quesadillas
6,9.17,720,960,Low-Lift Al Pastor Beef & Brown Rice Bowls
7,6.58,480,720,Air Fryer Cajun Chicken & Bacon Sandos
8,7.67,960,1200,Mexican-Spiced Salmon & Street Corn Rice Bowls
9,9.97,960,1200,Mexican-Spiced Salmon & Street Corn Rice Bowls
10,9.21,0,1440,Southwest Steak Fajita Tacos
11,5.72,480,720,Onion Crunch Organic Chicken
12,8.88,960,1200,Shawarma Beef & Turmeric Rice Bowls
13,7.15,960,1200,Pear & Walnut-Stuffed Chicken
14,5.29,480,720,Cheesy Buffalo Chicken Flatbreads
15,5.3,960,1200,Crispy Korean-Style BBQ Mushroom Sandwiches
16,8.0,960,1200,Figgy Balsamic Chicken
17,5.53,480,720,Sweet Potato & Bacon Quesadillas
18,7.63,960,1200,Mexican-Spiced Chicken & Street Corn Rice Bowls
19,2.61,480,720,Sheet Pan Crunchy Organic Chicken
20,7.3,480,720,Smoky Mustard Chicken & Roasted Potatoes
21,6.83,720,960,Spicy Peruvian Bavette Steak
22,6.43,0,1440,Sweet Potato & Pepper Quesadillas
23,6.46,720,960,Seared Salmon & Tomato-Dill Relish
24,3.73,480,720,Szechuan-Glazed Chicken & Jasmine Rice
25,2.32,480,720,Salmon with Lemon-Dill Sauce
26,6.61,480,720,Pub-Style Shepherd's Pie
27,8.21,480,720,Steak with Mushroom Cream Sauce
28,4.21,480,720,Sheet Pan Crunchy Organic Chicken
29,7.84,720,960,Mexican-Spiced Steak & Street Corn Rice Bowls
30,3.16,720,960,Argentinian Chicken
31,3.45,0,1440,Firecracker Meatballs
32,8.64,0,1440,Curried Chicken & Roasted Sweet Potato Jumble
33,2.95,480,720,Zucchini Pomodoro Fusilli Bake
34,6.55,480,720,Dark Meat Chicken Quesadillas with Mango Salsa
35,5.88,960,1200,Harvest Kale Salad with Shrimp
36,3.94,720,960,Smashed Black Bean & Beef Tostadas
37,7.34,720,960,Sweet & Smoky Chicken
38,9.42,720,960,Organic Chicken Milanese & Pesto Penne
39,6.65,960,1200,Mexican-Spiced Shrimp & Street Corn Rice Bowls
40,7.43,480,720,Shawarma Beef & Turmeric Rice Bowls
41,2.8,480,720,Prep & Bake Cheesy Tomato Ravioli
42,5.02,960,1200,Mexican-Spiced Steak & Street Corn Rice Bowls
43,2.97,0,1440,Lemon Herb Chicken & Artichoke-Celery Salad
44,6.85,0,1440,Smoky Chipotle Beef Burrito Bowls
45,8.34,720,960,Silky Sicilian Penne with Shrimp
46,4.23,960,1200,Silky Sicilian Penne with Shrimp
47,5.71,0,1440,Cheesy Buffalo Chicken Flatbreads
48,6.3,0,1440,Sweet Thai Chili Barramundi
49,4.68,720,960,Curried Chicken & Roasted Sweet Potato Jumble
50,9.16,480,720,Savory Paprika Tilapia with Rice & Beans
51,3.31,720,960,Tex-Mex Chicken & Queso Rice Bowls
52,8.27,960,1200,Grass-Fed Rib-Eye Agnolotti
53,7.37,0,1440,Greek Goddess Steak & Bulgur Bowls
54,3.98,720,960,Curried Chicken & Roasted Sweet Potato Jumble
55,7.35,720,960,Crispy Parmesan Chicken & Bacon Linguine
56,6.0,480,720,Low-Lift Al Pastor Beef & Brown Rice Bowls
57,3.63,720,960,Coconut-Crusted Tilapia Sandwiches
58,2.52,480,720,Prep & Bake Dijon Pecan Organic Chicken
59,5.1,960,1200,Savory Mushroom & Spinach Ramen
60,8.33,480,720,Harvest Kale Salad with Chicken
61,9.55,960,1200,One-Pan French Onion & Steak Orzotto
62,7.19,480,720,Mexican-Spiced Chicken & Street Corn Rice Bowls
63,6.81,0,1440,Crispy Organic Chicken & Bacon Alfredo
64,4.32,0,1440,Figgy Balsamic Chicken
65,8.03,0,1440,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry"
66,9.05,720,960,Mushroom & Spinach Ramen with Turkey
67,5.51,0,1440,Smashed Black Bean & Beef Tostadas
68,7.84,960,1200,Mexican-Spiced Chicken & Street Corn Rice Bowls
69,5.51,480,720,Zucchini Pomodoro Fusilli Bake
70,2.08,720,960,Chicken with Cherry Pan Sauce
71,5.61,480,720,Creamy Chicken Pot Pie
72,7.16,720,960,Smoky Mustard Chicken & Roasted Potatoes
73,7.2,960,1200,Pan-Seared Chicken & Rosemary Potatoes
74,3.8,0,1440,Cheesy Southwest Chicken & Kale Rice
75,6.05,720,960,Southwest Shrimp Tacos
76,4.4,720,960,Air Fryer Cajun Organic Chicken Sandos
77,9.11,0,1440,Shawarma-Spiced Beef & Rice Bowls
78,3.97,720,960,BBQ Pineapple & Shrimp Flatbreads
79,6.05,720,960,Cheesy Prosciutto Organic Chicken Rollatini
80,7.7,720,960,Jalapeño Popper Grilled Cheese with Bacon Jam
81,9.88,0,1440,Chicken & Edamame Stir-Fry
82,2.96,480,720,Barramundi with Lemon-Dill Sauce
83,2.64,0,1440,Pear & Walnut-Stuffed Chicken
84,3.4,960,1200,Sirloin Steak Salad & Red Pepper Dressing
85,4.34,960,1200,Dark Meat Chicken Quesadillas with Mango Salsa
86,2.5,480,720,Zucchini Pomodoro Penne Bake
87,8.05,960,1200,One-Pan French Onion & Steak Orzotto
88,4.62,0,1440,Grass-Fed Rib-Eye Agnolotti
89,6.99,960,1200,Shawarma Beef & Turmeric Rice Bowls
90,8.49,480,720,Cheesy Bacon Jam-Stuffed Chicken
91,8.07,0,1440,Argentinian Bavette Steak
92,7.07,720,960,Silky Sicilian Penne with Shrimp
93,8.65,720,960,Figgy Balsamic Chicken
94,8.57,0,1440,Sweet & Spicy Beef Fried Rice
95,2.65,0,1440,Baked Old Bay Scallop & Shrimp Gratins
96,4.02,960,1200,Chicken & Greek Salad Pita Pockets
97,3.27,960,1200,Herbed Chicken & Creamy Lemon Zucchini Orzo
98,8.02,0,1440,Pub-Style Shepherd's Pie
99,8.28,0,1440,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
100,9.89,720,960,Sweet Thai Chili Barramundi
101,4.14,0,1440,Silky Sicilian Penne with Chicken Sausage
102,7.72,0,1440,Mexican-Spiced Salmon & Street Corn Rice Bowls
103,9.55,720,960,Lemon Herb Organic Chicken & Couscous
104,8.94,720,960,Onion Crunch Chicken
105,5.11,720,960,BBQ Pineapple & Shrimp Flatbreads
106,7.76,720,960,Harvest Kale Salad with Shrimp
107,3.04,0,1440,Spicy Peruvian Steak
108,8.5,480,720,Sweet & Smoky Chicken
109,3.88,720,960,Harvest Kale Salad with Shrimp
110,3.12,720,960,One-Pan French Onion & Steak Orzotto
111,6.76,960,1200,Sweet Thai Chili Barramundi
112,2.48,0,1440,Shrimp & Greek Salad Pita Pockets
113,4.83,960,1200,Salmon with Lemon-Dill Sauce
114,2.14,960,1200,Figgy Balsamic Bavette Steak
115,8.71,480,720,Turkey Lomo Saltado
116,4.48,720,960,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
117,4.25,480,720,Silky Sicilian Penne with Bacon
118,9.62,0,1440,Mexican-Spiced Salmon & Street Corn Rice Bowls
119,7.72,960,1200,Sesame Kimchi Fried Rice
120,5.58,0,1440,Silky Sicilian Gluten-Free Fresh Fusilli
121,6.22,0,1440,Spicy Peruvian Chicken
122,8.28,720,960,Zucchini & Beef Pomodoro Penne Bake
123,5.71,960,1200,Smoky Chipotle Beef Burrito Bowls
124,3.12,960,1200,Sweet & Smoky Pork Filet
125,2.41,0,1440,Smashed Black Bean & Beef Tostadas
126,4.98,0,1440,Szechuan-Glazed Chicken & Jasmine Rice
127,3.23,960,1200,Seared Salmon & Kale Salad with Mango
128,7.25,720,960,Beef Flautas Supreme
129,3.75,480,720,Onion Crunch Organic Chicken
130,4.48,0,1440,"Warm Lentil, Carrot & Feta Salad"
131,9.42,960,1200,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
132,9.23,0,1440,Pan-Seared Sirloin Steak & Rosemary Potatoes
133,3.79,480,720,Baked Old Bay Scallop & Shrimp Gratins
134,5.24,960,1200,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
135,9.57,0,1440,Turkey Lomo Saltado
136,7.72,720,960,Cheesy BBQ Chicken Pizzas
137,7.91,0,1440,Mexican-Spiced Shrimp & Street Corn Rice Bowls
138,8.43,720,960,Szechuan-Glazed Chicken & Jasmine Rice
139,8.85,480,720,Greek Goddess Shrimp & Bulgur Bowls
140,6.8,720,960,Peachy Gochujang Chicken Wraps
141,5.24,960,1200,Smashed Black Bean Tostadas
142,2.08,960,1200,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
