customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,9.47,480,720,Fried Chicken BLT Sandwiches|Soy-Ginger Beef Meatball Rice Bowls
2,4.08,480,720,Shawarma-Spiced Beef & Rice Bowls|Southwest Bavette Steak Fajita Tacos|Creamy Dill Sirloin Steak|Sweet & Smoky Ranch Steak|Sheet Pan Crunchy Organic Chicken
3,4.74,720,960,Crispy Parmesan Chicken & Bacon Linguine|Prep & Bake Dijon Pecan Organic Chicken|Gouda-Stuffed Pork Meatloaves
4,3.45,960,1200,Cheesy Southwest Chicken & Kale Rice|Super-Quick Chicken Spring Rolls & Mediterranean Salad
5,9.2,0,1440,Southwest Shrimp Tacos|Greek Goddess Shrimp & Bulgur Bowls|BBQ Cheddar Burgers with Chipotle Mayo
6,7.44,720,960,Mexican-Spiced Salmon & Street Corn Rice Bowls
7,7.44,960,1200,Prep & Bake Dijon Pecan Organic Chicken|Szechuan-Glazed Rib-Eye & Jasmine Rice
8,5.73,480,720,Coconut-Crusted Tilapia Sandwiches|Smoky Mustard Steak & Roasted Potatoes
9,9.31,480,720,Mexican-Spiced Chicken & Street Corn Rice Bowls|Silky Sicilian Penne & Sirloin Steak|Ponzu-Glazed Trout & Broccoli Tempura|Organic Chicken & Creamy Lemon Zucchini Orzo
10,2.96,0,1440,Crispy Parmesan Chicken & Bacon Linguine
11,5.6,720,960,One-Pan Cantina Shrimp Fajitas|Sweet & Tangy Tempura Chicken Sandos
12,3.8,960,1200,BBQ Pineapple & Bacon Flatbreads|Harvest Kale & Roasted Brussels Salad|Harvest Kale Salad with Bacon
13,8.05,960,1200,Hainanese-Style Roasted Chicken & Rice|Mexican-Spiced Shrimp & Street Corn Rice Bowls
14,8.03,960,1200,Firehouse Cheeseburgers|One-Pot Loaded Three-Bean Chicken Chili|Organic Chicken Chimichurri Grain Bowls
15,7.1,480,720,BBQ Pineapple & Chicken Flatbreads|Fig & Bacon Chicken Lettuce Wraps|Za'atar Feta & Chicken Pita Pockets|Crispy Kickin' Cayenne Chicken Cutlets|Turkey Lomo Saltado|Zucchini & Turkey Pomodoro Penne Bake
16,5.59,960,1200,Szechuan-Glazed Rib-Eye & Jasmine Rice
17,3.49,720,960,Butternut Agnolotti in Brown Butter & Parmesan
18,5.5,0,1440,"Warm Lentil, Carrot & Feta Salad|Ponzu-Glazed Trout & Broccoli Tempura"
19,8.07,720,960,Shawarma Turkey & Turmeric Rice Bowls
20,8.18,720,960,Silky Sicilian Penne with Shrimp
21,9.13,480,720,Zucchini Pomodoro Fusilli Bake|Savory Paprika Tilapia with Rice & Beans|Cheesy Buffalo Chicken Flatbreads|Crispy Parmesan Chicken & Bacon Linguine
22,3.5,960,1200,Smashed Black Bean & Chicken Tostadas|Soy-Ginger Turkey Meatball Rice Bowls
23,9.78,480,720,Mexican-Spiced Steak & Street Corn Rice Bowls
24,5.59,480,720,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry|Baked Old Bay Scallop & Shrimp Gratins|Sweet & Smoky Pork Filet"
25,2.68,480,720,Smoky Chipotle Beef Burrito Bowls
26,8.01,480,720,Cheesy Buffalo Chicken & Mashed Potato Bake
27,9.34,0,1440,Spicy Peruvian Steak|Prep & Bake Dijon Pecan Organic Chicken|BBQ Pineapple & Chicken Flatbreads
28,5.54,480,720,Silky Sicilian Penne & Sirloin Steak|Smoky Chipotle Beef Burrito Bowls|Thyme-Crusted Salmon & Crème Fraîche Pan Sauce|Chicken with Cherry Pan Sauce|Prep & Bake Dijon Pecan Organic Chicken
