customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,9.47,960,1200,Spicy Peruvian Chicken|Shawarma Chicken & Turmeric Rice Bowls|Crispy Parmesan Chicken & Bacon Linguine|Smashed Black Bean & Chicken Tostadas|Red Curry Lo Mein Stir-Fry & Candied Peanuts|Prep & Bake Dijon Pecan Organic Chicken
2,2.82,480,720,Palermo Prosciutto & Chicken Fusilli|Fig & Bacon Chicken Lettuce Wraps|Lemon Herb Organic Chicken & Couscous|Firehouse Cheeseburgers|Cheesy Prosciutto Organic Chicken Rollatini|One-Pot Loaded Three-Bean Chicken Chili
3,3.65,720,960,Seared Salmon & Lemon-Dijon Sauce|Organic Chicken Chimichurri Grain Bowls|Zucchini & Turkey Pomodoro Penne Bake|One-Pan French Onion & Steak Orzotto
4,3.84,720,960,Szechuan-Glazed Chicken & Jasmine Rice|Smoky Mustard Chicken & Roasted Potatoes|BBQ Flatbreads & Chicken Sausage|Shawarma Chicken & Turmeric Rice Bowls
5,3.7,720,960,Smashed Black Bean & Chicken Tostadas|Thyme-Crusted Salmon & Crème Fraîche Pan Sauce|Shawarma-Spiced Chicken & Rice Bowls|Mexican-Spiced Salmon & Street Corn Rice Bowls|Silky Sicilian Penne with Chicken
6,5.19,960,1200,Seared Salmon & Lemon-Dijon Sauce|Mexican-Spiced Salmon & Street Corn Rice Bowls|Prosciutto-Wrapped Herb-Stuffed Chicken
7,3.33,960,1200,Pub-Style Shepherd's Pie|Southwest Chicken Tacos|Crispy Kickin' Cayenne Chicken Cutlets
8,9.94,0,1440,Creamy Chicken Pot Pie|Smashed Black Bean & Beef Tostadas|Lemon Herb Organic Chicken & Couscous|Blackened Half Chicken with Mango-Lime BBQ Sauce|Melty Double Red Pepper & Bacon Panini|Southwest Bavette Steak Fajita Tacos
9,6.12,480,720,Steak Agnolotti in Brown Butter Sauce|Chicken Sausage Pomodoro Penne Bake|Sweet & Spicy Beef Fried Rice|Pepita-Crusted Salmon|Pesto Chicken Salad Lettuce Wraps|Crispy Tofu Sesame Lo Mein
