customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,4.98,0,1440,Southwest Steak Fajita Tacos
2,6.01,720,960,German Ranch Steak with Dijon Sauce|Southwest Steak Fajita Tacos
3,4.08,960,1200,Shawarma-Spiced Beef & Rice Bowls
4,4.74,0,1440,Crispy Parmesan Chicken & Bacon Linguine
5,3.45,480,720,Cheesy Southwest Chicken & Kale Rice
6,9.2,0,1440,Southwest Shrimp Tacos
7,7.44,720,960,Mexican-Spiced Salmon & Street Corn Rice Bowls
8,7.44,960,1200,Prep & Bake Dijon Pecan Organic Chicken
9,5.73,720,960,Coconut-Crusted Tilapia Sandwiches
10,9.31,720,960,Mexican-Spiced Chicken & Street Corn Rice Bowls
11,2.96,720,960,Crispy Parmesan Chicken & Bacon Linguine
12,5.6,480,720,One-Pan Cantina Shrimp Fajitas
13,3.8,960,1200,BBQ Pineapple & Bacon Flatbreads
14,8.05,960,1200,Hainanese-Style Roasted Chicken & Rice
15,8.03,0,1440,Firehouse Cheeseburgers|One-Pot Loaded Three-Bean Chicken Chili|Organic Chicken Chimichurri Grain Bowls
16,7.1,480,720,BBQ Pineapple & Chicken Flatbreads
17,5.59,480,720,Szechuan-Glazed Rib-Eye & Jasmine Rice
18,3.49,480,720,Butternut Agnolotti in Brown Butter & Parmesan
19,5.5,480,720,"Warm Lentil, Carrot & Feta Salad"
20,8.07,720,960,Shawarma Turkey & Turmeric Rice Bowls
21,8.18,0,1440,Silky Sicilian Penne with Shrimp|Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce|Chicken Milanese & Creamy Pesto Fusilli
22,9.13,960,1200,Zucchini Pomodoro Fusilli Bake|Savory Paprika Tilapia with Rice & Beans
23,3.5,720,960,Smashed Black Bean & Chicken Tostadas
24,9.78,720,960,Mexican-Spiced Steak & Street Corn Rice Bowls
25,5.59,0,1440,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry"
26,2.68,480,720,Smoky Chipotle Beef Burrito Bowls
27,8.01,480,720,Cheesy Buffalo Chicken & Mashed Potato Bake
28,9.34,480,720,Spicy Peruvian Steak
29,5.54,960,1200,Silky Sicilian Penne & Sirloin Steak
30,5.06,720,960,Air Fryer Cajun Organic Chicken Sandos
31,7.3,0,1440,Szechuan Pork Noodle Stir-Fry
32,6.76,480,720,Lemon Herb Organic Chicken & Couscous
33,6.03,0,1440,Zucchini & Beef Pomodoro Penne Bake
34,9.8,960,1200,Crispy Tofu Sesame Lo Mein
35,3.38,720,960,Prep & Bake Cheesy Tomato Ravioli
36,3.33,0,1440,Figgy Balsamic Bavette Steak
37,3.54,0,1440,Butternut Agnolotti in Brown Butter & Parmesan
38,9.99,0,1440,Silky Sicilian Gluten-Free Fresh Fusilli|Silky Sicilian Penne & Sirloin Steak
39,9.17,960,1200,Butternut Agnolotti in Brown Butter & Parmesan
40,6.98,960,1200,One-Pan French Onion & Trout Orzotto
41,2.58,480,720,BBQ Pineapple & Chicken Flatbreads
42,3.4,720,960,Fig & Bacon Chicken Lettuce Wraps
43,7.05,960,1200,Paprika Chicken with Sweet Potato Jumble
44,5.99,480,720,Prep & Bake Dijon Pecan Organic Chicken
45,2.23,960,1200,Steak with Mushroom Cream Sauce
46,2.03,480,720,Cheesy Buffalo Chicken Flatbreads
