customer_id,service_time,window_start,window_end,recipes
0,0.0,0,1440,DEPOT
1,5.0,960,1200,Za'atar Pistachio-Crusted Sea Bass|One-Pan French Onion & Trout Orzotto
2,4.22,960,1200,"Chicken Sausage Agnolotti in Brown Butter|Turkey, Sweet Potato & Pepper Quesadillas|Walnut Pesto Scallops & Purple Sweet Potato Puree|Smoky Mustard Pork Chops & Roasted Potatoes|Zucchini & Shrimp Pomodoro Penne Bake"
3,6.96,960,1200,Sweet Potato & Pepper Quesadillas|Organic Chicken & Creamy Lemon Zucchini Orzo|Grass-Fed Rib-Eye Agnolotti
4,9.17,720,960,"Low-Lift Al Pastor Beef & Brown Rice Bowls|Bacon, Sweet Potato & Pepper Quesadillas|Southwest Shrimp Tacos"
5,6.58,0,1440,Air Fryer Cajun Chicken & Bacon Sandos|Savory Mushroom & Spinach Ramen|Rainbow Trout Agnolotti
6,7.67,960,1200,Mexican-Spiced Salmon & Street Corn Rice Bowls|Smoky Chipotle Beef Burrito Bowls
7,9.97,720,960,Mexican-Spiced Salmon & Street Corn Rice Bowls|Silky Sicilian Penne with Chicken
8,9.21,480,720,Southwest Steak Fajita Tacos|Walnut Pesto Scallops & Purple Sweet Potato Puree|Pan-Seared Sirloin Steak & Rosemary Potatoes|Grass-Fed Rib-Eye Agnolotti
9,5.72,0,1440,Onion Crunch Organic Chicken|Mushroom & Spinach Ramen with Chicken|Southwest Bavette Steak Fajita Tacos|Smashed Black Bean & Chicken Tostadas
10,8.88,960,1200,Shawarma Beef & Turmeric Rice Bowls
11,7.15,0,1440,Pear & Walnut-Stuffed Chicken|Crispy Kickin' Cayenne Chicken Cutlets
12,5.29,0,1440,Cheesy Buffalo Chicken Flatbreads|Hainanese-Style Roasted Chicken & Rice|Pub-Style Turkey Shepherd's Pie
13,5.3,0,1440,Crispy Korean-Style BBQ Mushroom Sandwiches|Mexican-Spiced Steak & Street Corn Rice Bowls|BBQ Pineapple & Chicken Flatbreads
14,8.0,480,720,Figgy Balsamic Chicken|Soy-Ginger Beef Meatball Rice Bowls|Sweet & Smoky Chicken
15,5.53,960,1200,Sweet Potato & Bacon Quesadillas|Pan-Seared Chicken & Rosemary Potatoes|Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce|Soy-Ginger Turkey Meatball Rice Bowls|Silky Sicilian Penne with Shrimp|BBQ Cheddar Turkeyburgers & Chipotle Mayo
16,7.63,480,720,Mexican-Spiced Chicken & Street Corn Rice Bowls
17,2.61,0,1440,Sheet Pan Crunchy Organic Chicken|Pepita-Crusted Salmon|Pub-Style Turkey Shepherd's Pie
18,7.3,720,960,Smoky Mustard Chicken & Roasted Potatoes|Lemon Herb Organic Chicken & Couscous|Sweet Potato & Pepper Quesadillas
19,6.83,720,960,Spicy Peruvian Bavette Steak
20,6.43,960,1200,Sweet Potato & Pepper Quesadillas|Air Fryer Cajun Chicken & Bacon Sandos
21,6.46,720,960,Seared Salmon & Tomato-Dill Relish|Chicken with Cherry Pan Sauce|Ponzu-Glazed Trout & Broccoli Tempura|Beef Flautas Supreme|Sweet Thai Chili Barramundi|Hainanese-Style Roasted Chicken & Rice
22,3.73,720,960,Szechuan-Glazed Chicken & Jasmine Rice|Silky Sicilian Penne & Sirloin Steak|Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
23,2.32,0,1440,Salmon with Lemon-Dill Sauce
24,6.61,480,720,Pub-Style Shepherd's Pie|Sweet Potato & Bacon Quesadillas|Silky Sicilian Penne with Chicken|Sweet Soy Salmon & Chili Roasted Green Bean Bowls|Creamy Dill Organic Chicken
25,8.21,960,1200,Steak with Mushroom Cream Sauce|Za'atar Pistachio-Crusted Sea Bass
26,4.21,480,720,Sheet Pan Crunchy Organic Chicken|Silky Sicilian Penne with Bacon
27,7.84,720,960,Mexican-Spiced Steak & Street Corn Rice Bowls|One-Pan Cheesy Beef Tortilla Melts|Low-Lift Romesco Chicken & Garlic Herb Orzo|Sweet & Smoky Ranch Steak|Spicy Peruvian Steak
28,3.16,960,1200,Argentinian Chicken|Zucchini Pomodoro Fusilli Bake|Seared Salmon & Kale Salad with Mango|Coconut-Crusted Tilapia Sandwiches|Chicken Sausage Agnolotti in Brown Butter|One-Pan Cheesy Beef Tortilla Melts
29,3.45,480,720,Firecracker Meatballs|Mushroom & Spinach Ramen with Chicken
30,8.64,0,1440,Curried Chicken & Roasted Sweet Potato Jumble|Sweet & Smoky Chicken|One-Pan French Onion & Steak Orzotto
31,2.95,960,1200,Zucchini Pomodoro Fusilli Bake
32,6.55,0,1440,Dark Meat Chicken Quesadillas with Mango Salsa|Smoky Mustard Chicken & Roasted Potatoes|Zucchini & Turkey Pomodoro Penne Bake
33,5.88,720,960,Harvest Kale Salad with Shrimp|Soy-Ginger Beef Meatball Rice Bowls|Shawarma Beef & Turmeric Rice Bowls|Silky Sicilian Penne with Bacon|Coconut-Crusted Tilapia Sandwiches
34,3.94,720,960,Smashed Black Bean & Beef Tostadas
35,7.34,720,960,Sweet & Smoky Chicken|Greek Goddess Steak & Bulgur Bowls|Steak with Mushroom Cream Sauce|Smoky Mustard Chicken & Roasted Potatoes
36,9.42,720,960,"Organic Chicken Milanese & Pesto Penne|Smoky Mustard Steak & Roasted Potatoes|Beef, Sweet Potato & Pepper Quesadillas"
37,6.65,480,720,Mexican-Spiced Shrimp & Street Corn Rice Bowls|BBQ Flatbreads & Chicken Sausage|Greek Goddess Steak & Bulgur Bowls|Herbed Chicken & Creamy Lemon Zucchini Orzo
38,7.43,480,720,Shawarma Beef & Turmeric Rice Bowls|Fried Chicken BLT Sandwiches|Rib-Eye Steak & Creamy Mustard Sauce|Silky Sicilian Penne with Chicken
39,2.8,720,960,Prep & Bake Cheesy Tomato Ravioli|Seared Salmon & Tomato-Dill Relish|Sweet & Smoky Chicken|One-Pan French Onion & Steak Orzotto
40,5.02,0,1440,Mexican-Spiced Steak & Street Corn Rice Bowls|Onion Crunch Organic Chicken
41,2.97,720,960,Lemon Herb Chicken & Artichoke-Celery Salad|One-Pan French Onion Orzotto|Zucchini & Shrimp Pomodoro Penne Bake
42,6.85,0,1440,Smoky Chipotle Beef Burrito Bowls|Sweet Potato & Pepper Quesadillas|Spicy Peruvian Chicken
43,8.34,480,720,Silky Sicilian Penne with Shrimp|Zesty Lemon-Parsley Trout
44,4.23,960,1200,Silky Sicilian Penne with Shrimp|Butternut Agnolotti in Brown Butter & Parmesan|Savory Paprika Tilapia with Rice & Beans
45,5.71,0,1440,Cheesy Buffalo Chicken Flatbreads|Chicken Sausage Pomodoro Penne Bake|Turkey Lomo Saltado
46,6.3,960,1200,Sweet Thai Chili Barramundi|Pepita-Crusted Salmon|Super-Quick Chicken Spring Rolls & Mediterranean Salad
47,4.68,720,960,Curried Chicken & Roasted Sweet Potato Jumble
48,9.16,960,1200,Savory Paprika Tilapia with Rice & Beans|Crispy Korean-Style BBQ Mushroom Sandwiches|Lemon Herb Salmon & Couscous|Mexican-Spiced Steak & Street Corn Rice Bowls|Organic Chicken & Spinach Caprese Salad|Mexican-Spiced Chicken & Street Corn Rice Bowls|Sweet Thai Chili Salmon
49,3.31,480,720,Tex-Mex Chicken & Queso Rice Bowls|Steak with Mushroom Cream Sauce|Zucchini & Chicken Pomodoro Penne Bake
50,8.27,480,720,Grass-Fed Rib-Eye Agnolotti|Barramundi with Lemon-Dill Sauce|Seared Salmon & Tomato-Dill Relish
51,7.37,720,960,Greek Goddess Steak & Bulgur Bowls|BBQ Pineapple & Shrimp Flatbreads|Cheesy Prosciutto Organic Chicken Rollatini|Chicken Milanese & Creamy Pesto Fusilli|Curry Chicken Banh Mi|One-Pan French Onion Orzotto
52,3.98,0,1440,Curried Chicken & Roasted Sweet Potato Jumble|Smoky Mustard Chicken & Roasted Potatoes|Sweet & Smoky Pork Filet|Shawarma-Spiced Chicken & Rice Bowls
53,7.35,0,1440,"Crispy Parmesan Chicken & Bacon Linguine|Peachy Gochujang Pork Wraps|Smashed Black Bean & Chicken Tostadas|Silky Sicilian Penne with Bacon|Warm Lentil, Carrot & Feta Salad"
54,6.0,720,960,Low-Lift Al Pastor Beef & Brown Rice Bowls|Spicy Peruvian Steak|Korean BBQ Mushroom & Bacon Sandwiches|Organic Chicken Milanese & Pesto Penne|Chicken Chimichurri Grain Bowls|Southwest Bavette Steak Fajita Tacos|Shawarma Chicken & Turmeric Rice Bowls
55,3.63,960,1200,Coconut-Crusted Tilapia Sandwiches|Curry Chicken Banh Mi
56,2.52,720,960,Prep & Bake Dijon Pecan Organic Chicken
57,5.1,720,960,Savory Mushroom & Spinach Ramen|Chicken Milanese & Creamy Pesto Fusilli
58,8.33,960,1200,Harvest Kale Salad with Chicken|Organic Chicken Chimichurri Grain Bowls|Pesto Chicken Salad Lettuce Wraps
59,9.55,960,1200,One-Pan French Onion & Steak Orzotto|Seared Salmon & Kale Salad with Mango|Southwest Steak Fajita Tacos
60,7.19,0,1440,Mexican-Spiced Chicken & Street Corn Rice Bowls|Spicy Peruvian Bavette Steak|Sweet Soy Salmon & Chili Roasted Green Bean Bowls|Creamy Lobster Pot Pie
61,6.81,0,1440,Crispy Organic Chicken & Bacon Alfredo|Beef Flautas Supreme
62,4.32,480,720,Figgy Balsamic Chicken|Za'atar Feta & Chicken Pita Pockets|Super-Quick Chicken Spring Rolls & Mediterranean Salad|Pub-Style Shepherd's Pie|Silky Sicilian Gluten-Free Fresh Fusilli
